"GID_0","NAME_0","GID_1","NAME_1","VARNAME_1","NL_NAME_1","TYPE_1","ENGTYPE_1","CC_1","HASC_1","pop2015","prec_pop1","prec1","tmean_pop1","tmean1","ndvi_pop1","ndvi1","prec_pop2","prec2","tmean_pop2","tmean2","ndvi_pop2","ndvi2","prec_pop3","prec3","tmean_pop3","tmean3","ndvi_pop3","ndvi3","prec_pop4","prec4","tmean_pop4","tmean4","ndvi_pop4","ndvi4","prec_pop5","prec5","tmean_pop5","tmean5","ndvi_pop5","ndvi5","prec_pop6","prec6","tmean_pop6","tmean6","ndvi_pop6","ndvi6","prec_pop7","prec7","tmean_pop7","tmean7","ndvi_pop7","ndvi7","prec_pop8","prec8","tmean_pop8","tmean8","ndvi_pop8","ndvi8","prec_pop9","prec9","tmean_pop9","tmean9","ndvi_pop9","ndvi9","prec_pop10","prec10","tmean_pop10","tmean10","ndvi_pop10","ndvi10","prec_pop11","prec11","tmean_pop11","tmean11","ndvi_pop11","ndvi11","prec_pop12","prec12","tmean_pop12","tmean12","ndvi_pop12","ndvi12","elev","elev_pop","lon","lat","urban_prop","travel_time_unweighted","travel_time_popweighted","frontier_pct","trop_pct","forest_loss","mastomys_occur","mastomys_inf","imp_housing","crop_pct","bush_meat","poverty_pct","malaria_pfpr"
"NGA","Nigeria","NGA.23_1","Kogi",NA,NA,"State","State",NA,"NG.KO",4345267.118,6.050922476,5.472837022,25.70581695,25.85662509,127.73778,132.2471286,12.76847503,11.82562039,27.51978266,27.80013683,129.8011482,131.3930809,47.87046629,44.41784038,28.63098913,28.943721,140.9438924,142.9629986,103.066006,99.76592891,28.37192005,28.61676996,155.6770021,158.4388246,165.2178636,164.490275,26.77028341,27.00060362,187.0768779,191.7527423,176.8311592,175.7196512,25.37444273,25.60624819,201.763964,206.7007704,173.3201544,177.2937626,24.54924538,24.79908786,209.8208319,215.2571963,170.2311353,176.2287056,24.23426304,24.45583899,215.1857914,219.0611448,243.040413,241.9382964,24.61763469,24.83498589,210.9986088,215.8607882,146.5657864,141.9369551,25.22297947,25.41096979,198.1440574,205.0488376,16.83682422,15.83165661,26.04723267,26.25056739,189.109191,196.8984271,7.780105186,5.81824279,25.32439156,25.49080079,152.8962091,159.1610962,234.6162399,260.4217859,6.696042,7.716356483,0.00445745654162855,50.355354583884,28.9415201160098,0.723837209302326,1,0.385057001862737,0.556855847573831,0.147302017578495,0.116281030765138,0.0784751138581653,0.187652992093525,38,0.37635727251824
"LBR","Liberia","LBR.1_1","Bomi",NA,NA,"County","County",3,"LR.BM",146797.1412,30.94627517,30.31060606,26.22166042,26.20775337,196.1494542,197.7737217,50.53486785,50.07575758,26.80636632,26.78371028,206.1000385,207.1922684,95.0610751,95.47727273,26.99376566,26.96053314,203.0422429,204.7764345,159.1210073,158.9545455,27.02949598,26.99569147,214.7168996,214.6262239,314.6273715,309.469697,26.83286363,26.81394083,222.6177094,223.0169231,658.9956516,641.3181818,25.7531514,25.74075976,226.1027585,227.1683009,689.3658534,674.3409091,24.52345186,24.5248203,234.7442689,235.3736184,483.2276133,480.4090909,24.46279677,24.44187185,228.8133357,229.910723,628.4297286,620.2575758,25.34263884,25.33999846,235.6731744,234.6035871,425.5976938,415.1666667,26.34532269,26.36527502,233.5265362,234.456085,168.7143202,165.8106061,25.59505907,25.59983119,232.1118256,233.2710063,81.16875055,79.42424242,25.33257153,25.32775167,218.3626891,219.1006935,53.7004,49.08836646,-10.81544453,6.698632753,0.00191320108750378,52.0739332434344,45.9720728261891,0,1,0.875285501939601,0.10869501887218,0.807973703040796,0.101451218910515,0.5054,0.375528059154749,76.4,0.394595455229282
"NGA","Nigeria","NGA.24_1","Kwara",NA,NA,"State","State",NA,"NG.KW",3238000.749,5.445828221,3.603061782,26.02190532,26.15672393,109.1059879,110.3477534,12.64679097,8.95297977,27.79018329,28.07193438,111.5272652,110.0716987,49.88083385,40.56369601,28.57384144,29.01175506,119.8213865,117.529096,98.40416033,86.4259158,28.39024009,28.88401311,128.225631,130.3918579,152.1807591,144.0273373,26.95376618,27.29519082,149.0587504,152.2829408,165.6845659,160.3690541,25.44393865,25.72330452,170.7028333,182.6852509,151.6926446,165.5828321,24.35975452,24.59392674,185.9789184,199.5097828,147.099365,169.4379442,24.137092,24.28166212,197.3718072,208.6525861,228.0108971,221.1869874,24.54913532,24.72738108,187.6607578,207.5412676,136.6194931,111.7353745,25.43963598,25.62120066,184.4297991,200.8846626,16.28056269,10.35210498,26.11316864,26.20699834,163.1166678,173.3962056,7.165231417,4.378348824,25.60308047,25.63672173,126.256966,131.7999794,301.6275089,329.5278806,4.372564825,8.982546251,0.00327278580242866,73.2315471998196,28.5069819668066,0.733490566037736,1,0.534575215712866,0.674027206137968,0.0892294879251284,0.0686071350983048,0.0801996021220159,0.133041567215142,35.4,0.386726288347723
"LBR","Liberia","LBR.2_1","Bong",NA,NA,"County","County",6,"LR.BG",411457.2459,22.38766052,22.62061404,25.76599296,25.81033334,195.26918,196.7298705,60.65462483,60.67982456,26.00083905,26.07140355,206.4574462,207.5305442,142.0426045,140.2302632,26.01908964,26.10183335,206.985502,208.363619,176.155572,175.6688596,26.34330437,26.37426316,205.7783375,208.4578335,201.3455604,202.3004386,25.79177192,25.84595612,216.6570896,219.0015035,254.4694884,261.9364035,25.19633971,25.25692103,218.6257681,220.447001,251.6983329,258.4144737,24.59006624,24.69420173,227.6746018,228.4365378,255.7125156,265.1403509,23.92357069,24.01683337,230.9955787,230.3644439,405.3396729,409.1557018,24.98183538,25.00562274,233.8664518,234.6307654,255.1956632,258.2149123,26.17877167,26.24080689,239.4568583,240.2355865,113.1938754,114.4385965,26.33618662,26.39939466,230.8106281,232.0310483,43.47790002,44.40570175,25.37831797,25.47449985,209.5181327,210.4884639,249.5069697,249.0115193,-9.646706769,6.94865153,0.00015187566445603,115.180309831278,98.1218570526977,0.0297029702970297,1,0.949707133552566,0.112621824277544,0.39502638253646,0.0891662434918886,0.624994382022472,0.87722459435463,75.9,0.562019362704445
"NGA","Nigeria","NGA.25_1","Lagos",NA,NA,"State","State",NA,"NG.LA",12755076.88,16.7280187,17.61504425,27.68038366,27.28618592,159.3948156,210.6498049,38.74081854,40.21681416,28.68313908,28.35658035,176.5161,218.1400953,82.73916075,87.62831858,28.98746303,28.69737462,174.4934142,215.0285439,135.1796271,135.619469,28.62346917,28.20895867,172.5196215,219.6754374,207.7063998,210.8938053,27.71788987,27.38168681,175.6307621,227.5834519,290.9911712,290.0619469,26.44296294,26.16718508,192.4051056,233.3668125,203.1755141,223.8185841,25.76186205,25.43992015,195.2371545,234.2248389,83.97060237,94.84513274,25.46751735,25.03806381,189.1528436,231.0341325,173.3044708,186.8451327,26.03186658,25.68884693,183.9697029,231.1614638,173.4826555,191.0486726,26.60100528,26.25566834,182.1189751,232.3892714,65.04451125,65.70353982,27.67667269,27.43229304,184.6065017,229.694308,17.64515595,17.4380531,27.61387386,27.38103061,168.9822613,220.6840583,11.49931818,17.20325427,3.564947176,6.527058222,0.0988173308671039,21.3938631056595,1.14258252587384,0.0238095238095238,1,0.474740945724847,0.303100911518712,0.0992901396678119,0.300846552507857,0.255139563106796,0.152959225396626,8.63,0.19232249636711
"LBR","Liberia","LBR.3_1","Gbapolu","Gbarpolu",NA,"County","County",45,"LR.GP",107171.2489,21.06033209,20.58917836,26.11604892,25.97197598,203.1045481,203.2638992,60.4359692,59.6252505,26.6805435,26.57924647,206.2566166,207.3458241,124.6810901,125.8056112,26.90692618,26.84711826,208.8287512,209.5077723,182.5161281,183.6412826,26.54477106,26.45331465,210.9547622,210.0508003,213.8235605,211.9278557,26.20858954,26.11402798,222.4602641,222.1147817,340.388357,328.3987976,25.48714942,25.39438876,224.5061405,223.4139193,345.1917418,333.1643287,25.37063306,25.32250907,229.4166044,228.0630546,383.2099506,385.0140281,24.48706718,24.44072142,232.5105054,233.575504,451.9546525,445.4288577,25.02174801,24.95125452,234.7155243,233.7255991,297.0331002,295.2985972,26.8325016,26.76642886,239.5241497,238.9438336,140.6886588,142.6112224,26.51684747,26.44052106,228.4378524,227.4850821,52.20596653,51.12625251,26.6476075,26.54751105,216.3536511,216.9560093,311.3480092,280.9331845,-10.31064981,7.396729216,0,367.946105382535,325.592988425905,0.00952380952380952,1,0.324049002773742,0.0163647293574312,0.814591397455981,0.0369733954633423,0.0445671106557377,0.556682678068884,90.8,0.511724566408605
"NGA","Nigeria","NGA.26_1","Nassarawa",NA,NA,"State","State",NA,"NG.NA",2475182.33,1.768528802,1.911743253,26.26091762,26.25977251,110.7270318,114.2075201,5.674567062,5.742523705,28.26811026,28.33121523,103.2182146,106.5118952,26.49640978,26.98030635,29.82474953,29.87031654,109.0621579,113.5746463,77.26471826,78.43690737,29.88685892,29.84294968,113.936115,119.9307488,155.9880673,156.6272794,28.20899018,28.17061412,146.1782289,156.0823147,176.6193358,176.4755653,26.56472777,26.53781181,171.1506523,181.1137483,227.769302,220.7410649,25.67972638,25.68284174,193.6917175,201.1077703,270.0496438,259.5973742,25.27081883,25.27753761,199.3058871,204.6989228,264.5924062,260.8818381,25.68682975,25.67246682,198.8269684,204.0040202,134.2645744,133.9598833,26.44232048,26.39097882,199.7605262,204.1828708,8.965884209,9.012399708,26.86242459,26.81765717,173.5783823,180.9510691,0.504300993,0.598103574,25.97870588,25.92565719,133.4397217,139.2136894,228.1368083,255.2482373,8.18725258,8.498860988,0.00096379349118129,62.3139380772458,40.5115165875778,0.658064516129032,0.998956158663883,0.373581578224606,0.79307326518519,0.351105700645509,0.123764388773684,0.457373746418338,0.07651789145424,16.6,0.274951278468053
"LBR","Liberia","LBR.4_1","Grand Cape Mount",NA,NA,"County","County",12,"LR.CM",152940.8073,23.48837905,23.14801444,26.11009983,26.05749696,202.2786101,204.8988545,40.62277016,44,26.84205799,26.76057462,206.332767,209.0851784,86.92389611,92.13357401,27.1979017,27.05075558,199.9089614,205.2436433,155.8734544,157.9422383,27.07689294,26.9085831,203.2015186,206.9188861,303.0984781,290.3935018,26.87560756,26.76313341,219.3040167,222.5689764,558.3479492,529.9783394,25.90873939,25.78922708,227.0865506,228.0262619,645.351352,599.5054152,24.73944475,24.69480229,236.2630783,236.3271394,505.2640868,488.0685921,24.56310786,24.46486298,235.0141101,235.7373664,586.1152942,567.7581227,25.45200953,25.3378399,231.9044282,233.9601158,372.5560049,362.6028881,26.34673816,26.34832729,233.2566594,235.0668936,168.4555189,165.1444043,25.53963686,25.58315279,232.5966059,232.287017,66.97445928,65.36823105,25.39953473,25.469217,221.5418938,222.9103953,110.3095197,81.68392345,-11.03537391,7.093505236,0,155.456754046954,130.198860439994,0.0172413793103448,0.988636363636364,0.53287015593639,0.0280996680349833,0.808302236564698,0.0696309687961452,0.187144212523719,0.576499743895097,78.9,0.432422740648744
"NGA","Nigeria","NGA.27_1","Niger",NA,NA,"State","State",NA,"NG.NI",5047288.152,1.252502383,0.982137873,26.42624856,26.20185432,100.3311727,100.6256768,2.707913495,2.283840357,28.80211703,28.58678537,92.22372195,93.74547737,15.26258433,14.48841753,30.41963007,30.33973093,94.65744344,95.02413468,57.8963846,53.97069495,30.47753178,30.61588614,99.63947305,101.0262995,130.5838226,123.7806308,28.50772303,28.70356237,117.7604815,117.1122652,165.4720487,161.4113871,26.66812765,26.75100754,145.925081,146.8801508,205.1525944,200.1962043,25.57341372,25.56249066,168.7716832,170.8947888,240.813463,238.2581636,25.10711478,25.07848393,189.6645296,191.7322892,241.1715655,236.9115267,25.45231333,25.45053081,187.3316419,190.6372406,93.21302412,86.91627128,26.39893921,26.43615849,187.6306386,190.4574048,3.918883392,3.714485068,26.77677269,26.58839186,148.6227476,150.0139767,0.343593296,0.319564611,26.03571638,25.76545128,115.6567376,117.2270201,251.0344415,256.4387323,5.601163648,9.935978637,0.00150647070685503,77.4356237030527,50.8445163461031,0.400960384153661,1,0.444960846434335,0.829747613328062,0.07352478533811,0.0639100676810201,0.603757071437969,0.0515739669125063,38.6,0.335611335297237
"LBR","Liberia","LBR.5_1","GrandBassa","Grand Bassa",NA,"County","County",9,"LR.GB",252384.5769,37.3744962,34.75,25.98062559,25.88612071,204.0308141,202.6978805,57.83748216,58.16089109,26.36462147,26.25554231,209.8746223,208.3312229,118.6569745,122.6361386,26.58422129,26.4529429,214.6988493,214.5642598,155.6286673,158.3762376,26.72764853,26.62059913,211.6264916,211.7727644,289.8925009,274.470297,26.37761391,26.27282551,221.3777552,221.995113,459.0392109,418.7227723,25.47889374,25.43316805,228.5907792,229.4461363,371.4939099,345.6509901,24.62335558,24.56471658,237.6532491,237.8042718,357.2613218,336.8861386,24.40119062,24.31065805,233.9044034,233.3621179,530.2496682,508.6212871,25.04274958,24.99977999,232.9066887,233.0776806,342.3685462,325.7871287,25.80425672,25.79052149,237.5279574,238.431578,154.2884709,145.4356436,26.39679168,26.4060378,233.3201971,234.1346777,76.78906375,69.98762376,25.45321887,25.32217749,215.6053471,212.5713967,124.1678873,89.92060424,-9.814847928,6.217867864,0.00116520305794754,112.17261244475,94.5143122925084,0.0112359550561798,0.992727272727273,0.860195922040207,0.0504688789527633,0.413161544704143,0.0806042695867604,0.45032196969697,0.258959081064481,79.6,0.503325676524091
"NGA","Nigeria","NGA.28_1","Ogun",NA,NA,"State","State",NA,"NG.OG",4763508.425,13.65548186,12.3185438,27.32215403,27.21260656,136.0415739,150.3104965,34.20272767,33.27645051,28.48041418,28.44457261,149.9835822,155.8649422,84.87045045,84.48577929,28.77863207,28.71535645,153.1731885,163.764245,135.1487846,134.2480091,28.20327613,28.05175616,164.5832413,181.5431938,185.0158258,178.3993174,27.34639765,27.21372428,191.7991294,208.419653,240.7372035,227.4550626,26.0510428,25.92686442,207.63508,218.6667843,193.0689194,194.109215,25.24445714,25.08298096,208.8826611,221.2326017,93.22551738,105.3617747,24.91458759,24.69479806,202.8306449,218.8616037,172.8595633,181.5870307,25.59417817,25.38604561,213.3785567,223.641606,165.7928488,163.6382253,26.18322316,26.02502061,216.1406367,223.6833085,52.26562116,47.12741752,27.31476574,27.18115245,196.4758334,212.178415,14.05622779,13.46643914,27.24653857,27.10702024,163.7823973,179.185074,83.00100396,66.48998182,3.46704843,7.001702312,0.0146882375433461,45.5088354409485,15.2317612283869,0.423280423280423,1,0.687349612016801,0.582762073973342,0.107784368933494,0.170833653146037,0.656018845700824,0.291158282612135,4.34,0.367194235167384
"LBR","Liberia","LBR.6_1","GrandGedeh","Grand Gedeh",NA,"County","County",15,"LR.GD",160136.9388,35.34337714,38.59057971,25.58936716,25.61951457,195.2556899,194.872418,77.35926329,80.10688406,26.43887649,26.41850722,213.4042202,211.5228791,151.7767326,156.298913,26.75072755,26.71086232,222.4531528,222.8310999,192.669681,191.6032609,26.62742512,26.59719563,212.4210131,213.6103749,241.2754934,250.884058,25.82554694,25.81171741,222.107769,221.3828895,287.3513457,300.2282609,25.15728675,25.15214499,227.5535118,226.6868733,168.8386246,170.9166667,24.29323832,24.32086232,230.4065422,228.5696629,162.1359947,164.0652174,24.15730311,24.19621751,231.0755077,230.6376174,351.1382778,357.7445652,25.00585556,24.99857243,236.325818,238.4827921,282.517106,286.9039855,25.64592326,25.64351448,243.4541896,243.4937821,133.0211136,139.2318841,25.61594733,25.64219578,236.5884843,234.6506909,67.75979634,71.75181159,25.25318938,25.24702179,211.1750804,209.8159104,224.91,225.3963384,-8.206300844,5.939130375,0.00101651315243548,361.68187442744,282.306754061117,0.141666666666667,1,0.301493584528226,0.0125781684689947,0.16769482262099,0.0524737234102026,0.116403952205882,0.419192331869155,71.3,0.516801588345265
"NGA","Nigeria","NGA.29_1","Ondo",NA,NA,"State","State",NA,"NG.ON",4115931.296,10.70622545,11.49234694,25.56346407,25.75689807,168.8681022,178.643906,35.78691561,37.76785714,26.93072018,27.11479705,170.3303938,179.1657712,93.76431451,95.73341837,27.56144682,27.7060477,176.8236555,185.6343884,141.1272955,144.2487245,27.1462921,27.26886113,188.8902726,197.3839878,184.9638334,190.1875,26.15724102,26.32021875,209.6255873,216.5105611,219.5795159,230.8214286,25.0520423,25.22823513,218.5248701,224.7062126,232.3501019,247.8086735,24.11134417,24.29749934,227.7162225,232.2295007,165.4101733,170.7895408,23.75976463,23.93028155,229.6402364,232.922685,263.3571408,268.9655612,24.43469253,24.62974921,231.1358109,235.4457117,181.7199494,188.7436224,25.00865906,25.18493058,224.8824459,228.0791353,45.48133111,49.11607143,25.91579531,26.12916742,213.5927191,221.8749703,18.02208214,18.23341837,25.60140681,25.87120499,188.8260821,200.4601272,182.5952256,242.1132069,5.157006929,6.908762547,0.00972731388844261,65.9463257197102,32.8631042283045,0.260355029585799,1,0.509272647923316,0.550203945620784,0.157677031419545,0.139218014948157,0.408104734111543,0.296976152616853,31.7,0.395793309250073
"LBR","Liberia","LBR.7_1","GrandKru","Grand Kru",NA,"County","County",18,"LR.GK",72057.41823,133.3309095,131.0430622,24.35119269,24.47806845,197.5445135,198.4925217,140.3077629,140.7751196,25.73648143,25.73416238,214.8405074,215.0042511,178.0015467,182.7751196,26.40878907,26.35239321,214.6175121,216.57998,203.6563082,205.8995215,26.16187278,26.0998173,212.3610961,213.8381444,415.8434392,414.1961722,25.6013983,25.56443522,229.202745,228.9113442,499.1571899,499.4354067,23.57628195,23.65820107,234.6717835,234.7822699,145.4663586,151.9712919,23.02476969,23.10285894,231.1023279,231.3106124,151.4594383,154.0478469,24.18808418,24.16156311,231.2020173,230.0429248,329.3870121,341.6650718,24.22210913,24.26500079,235.1740661,234.8329286,349.1832978,356.15311,25.82149334,25.78132808,238.1826091,239.0383907,277.4156815,277.1913876,25.05562918,25.05133181,232.248281,232.8855355,243.1727182,239.1722488,25.32172046,25.42594586,207.239993,206.7938614,61.75034483,52.25518278,-8.186622357,4.779776764,0,396.411533083461,366.444764241076,0.0697674418604651,1,0.537037421821431,0.0221245986532635,0.129352343753596,0.0445611419520159,0.238657760814249,0.537870975947657,90.5,0.570410620207074
"NGA","Nigeria","NGA.30_1","Osun",NA,NA,"State","State",NA,"NG.OS",4935980.273,8.063088165,8.321063395,25.71703964,25.67847032,153.0369537,164.9971379,28.34086304,29.06134969,27.2826246,27.23132925,154.2248984,165.5499606,82.93426344,83.94683027,27.92168002,27.84332109,165.0115586,174.3208657,127.1404829,128.6319018,27.29777847,27.21815956,174.122697,183.1660786,166.5103711,167.9079755,26.38866198,26.31862583,199.7087553,207.7392415,187.52883,192.1513292,25.32641242,25.24516153,212.832447,219.9765356,167.2133382,174.9734151,24.33570556,24.25256442,217.698946,226.2011488,126.1642834,127.2883436,23.88936014,23.80593863,221.2833921,229.8061276,226.9947076,226.0777096,24.57770415,24.5126135,225.9334196,232.7728255,182.0476187,180.8568507,25.19938294,25.12934151,221.4279833,225.9420976,40.39679573,40.94683027,26.10751489,26.05864208,208.4143441,218.4074949,10.70372409,10.9591002,25.66156431,25.65825764,178.1626799,191.6188864,290.843945,312.7311417,4.536133449,7.534717061,0.028023156583712,22.3845910656199,7.6177759449942,0.211009174311927,1,0.460124838142037,0.745093029607149,0.122851970430353,0.203729334528799,0.422592213114754,0.478924618355025,35.3,0.410068978923298
"LBR","Liberia","LBR.8_1","Lofa",NA,NA,"County","County",21,"LR.LF",354652.6941,17.70464599,18.87589928,24.05205302,24.3689065,193.4456287,198.2700489,46.64340972,49.22302158,25.22871465,25.340259,201.3108693,206.4414332,124.7409341,127.3992806,26.1475351,26.00030933,198.7390563,205.7378962,180.2246154,186.557554,25.76852314,25.6685612,196.2186422,202.2099487,212.3937693,202.3723022,25.59534308,25.3574173,218.0560754,220.7562955,279.2943322,267.9730216,24.44455617,24.37343887,218.2037575,219.7471474,307.5856494,294.778777,24.18235147,24.35696405,222.8538975,224.8597363,387.5150049,381.6978417,23.40968147,23.60591374,231.3480242,232.4662155,424.2035302,415.8381295,24.45897395,24.39366183,231.9353261,232.7866316,289.7550437,278.6636691,26.06970131,26.07890649,236.2617109,237.6622672,160.0060926,148.0179856,25.42560341,25.4584173,227.6691036,228.5527894,43.76093936,42.94784173,24.72453645,24.81115109,211.2148388,215.535072,451.4366462,460.7275005,-9.865181637,7.97800377,0,277.501404965483,222.678309648856,0.0731707317073171,1,0.584347735616296,0.0262906576418096,0.831010984256864,0.0510068711236306,0.103302016498625,0.626956627009528,81.6,0.463620134789076
"NGA","Nigeria","NGA.31_1","Oyo",NA,NA,"State","State",NA,"NG.OY",7452472.685,7.079997947,6.45480427,26.7833691,26.55413521,109.1408333,121.1020028,24.34809868,19.45907473,28.26068073,28.08013948,107.9327644,119.6358964,77.07286457,67.8455516,28.65600515,28.52672741,115.0110255,127.7655349,125.0627614,112.1871886,28.00335937,27.90282419,132.0660226,150.621991,160.228468,150.9409253,27.01450786,26.82139501,169.1668767,182.2260879,176.5558258,163.1259786,25.73849637,25.46732244,176.166642,200.0932989,157.5841518,150.7395018,24.66828076,24.33883559,181.8830946,205.1094695,117.7401231,126.7430605,24.34240715,23.98226623,183.143653,208.2303419,197.4397525,196.572242,24.98979987,24.623553,185.5200926,213.0226748,160.1864041,139.5587189,25.76024287,25.42391745,184.4835649,211.9928236,36.13904199,25.41637011,26.73292499,26.36142347,163.631075,186.2224379,10.32929126,8.53594306,26.45983952,26.10008829,126.9364303,143.0077404,293.2399382,258.8349478,3.618845739,8.143664023,0.0162208507450005,56.2316407167409,16.0878025816686,0.51702786377709,1,0.506221989924713,0.78961721706232,0.0809010609258317,0.0967722621363134,0.387323448748714,0.231613317196727,23.6,0.376430047516558
"LBR","Liberia","LBR.9_1","Margibi",NA,NA,"County","County",24,"LR.MG",390692.2142,30.52421612,27.70588235,26.36845499,26.19454639,198.2863849,198.6562782,49.89757345,51.11764706,26.90604927,26.65714439,204.8625517,205.2510769,99.80226216,112.1529412,27.09861265,26.86074186,206.1470169,209.1719205,153.5155647,157.8117647,27.21793033,27.00859478,210.692139,212.4717361,286.4406519,252.4176471,26.86552416,26.64501045,222.1563742,220.680532,557.2096859,432.7176471,25.88753155,25.80211106,228.7467357,225.6193055,555.2721405,434.9882353,24.88378957,24.85544735,235.513227,233.883259,459.029899,401.5235294,24.60054623,24.4602415,230.2453161,228.8073094,597.7491024,535.1882353,25.37281169,25.30694852,233.0264528,236.1987827,393.6312255,338.7,26.33123511,26.31389403,233.2238646,235.1114203,157.3473512,138.4588235,26.56843713,26.77842839,229.4615031,230.5949894,72.35957344,63.42941176,25.78933002,25.65307463,211.5735356,211.4015467,108.9290226,64.88703255,-10.20874435,6.514745331,0.00128350320875802,80.1014505883438,51.959815432406,0,1,0.899997278096845,0.149938324968634,0.63633630617281,0.127860107724249,0.731258445945946,0.501762222618826,61.5,0.464119198113462
"NGA","Nigeria","NGA.32_1","Plateau",NA,NA,"State","State",NA,"NG.PL",4173244.711,0.363726491,0.174005682,22.45367508,23.9944801,99.3241829,101.2655599,2.994588549,2.6953125,24.3118508,25.9186421,92.32199076,94.35564809,17.69425388,16.45454545,26.40666912,28.01248577,91.66341213,91.97342628,66.28474166,63.60511364,27.45595651,28.95392899,93.84302204,95.64215733,141.5766782,138.068892,26.15298975,27.64004549,105.4573883,109.0633336,174.4616856,172.2151989,24.23391427,25.64818469,143.0524553,149.5717012,232.910072,221.7975852,22.76833177,24.22163066,173.7640403,178.2288769,274.8954135,263.9673295,22.38228104,23.80890061,190.4677813,194.0629462,227.826722,233.3934659,23.02748267,24.36107102,191.7105801,197.5323499,87.27080391,98.74786932,23.96586727,25.30967616,179.81517,188.837712,4.259249072,5.206676136,23.73704088,25.2192585,142.4284978,151.3648544,0.252693858,0.102272727,22.47471993,23.99400276,111.5162962,116.552317,568.1636419,830.8867126,9.547155074,9.209895318,0.00194411064591928,64.7310092892847,34.0605779325327,0.152439024390244,0.707920792079208,0.0732649160207786,0.811594093960207,0.307492987359915,0.121774313872097,0.728098675271739,0.0177500956040052,43.7,0.314020705912574
"LBR","Liberia","LBR.10_1","Maryland",NA,NA,"County","County",27,"LR.MY",154414.4924,110.4629583,112.9202899,24.51346641,24.6410822,196.6548061,193.827589,130.3274094,135.326087,25.94657615,25.93715459,214.4554672,215.2314994,165.1498788,176.2753623,26.54768691,26.47177488,215.6790297,216.0761295,193.7835093,202.6231884,26.3367944,26.24255363,213.1449278,209.7818016,363.8400604,357.3768116,25.73946182,25.66197554,228.4894013,229.0996222,433.371066,423.0144928,23.90318902,23.92055793,231.5309088,227.5169459,141.2700275,141.6376812,23.28204765,23.2270145,235.8276845,233.8207166,139.5984197,140.6521739,24.22620974,24.19125807,232.4904193,232.6433355,268.7112051,277.4565217,24.36889046,24.48873159,232.2064712,234.5655188,281.7907191,292.2463768,25.91685539,25.97293016,237.06319,237.1583744,253.4441481,259.6449275,25.1039891,25.03300482,235.9974936,235.7917342,187.9524444,186.3043478,25.68380168,25.99296271,216.3976398,214.2365672,85.0644,68.73163987,-7.764821658,4.728779303,0,237.195649121575,207.051444281984,0.0434782608695652,1,0.71283736540344,0.0273092066588467,0.130645060120788,0.0837155429048921,0.472532188841202,0.668304060514157,70.8,0.503572175806423
"NGA","Nigeria","NGA.33_1","Rivers",NA,NA,"State","State",NA,"NG.RI",5777870.781,38.7530059,38.99195171,26.6891888,26.59241181,147.727325,170.7565061,79.51070563,78.25955734,27.62522031,27.52690321,153.5911361,176.6895555,144.1349897,142.7263581,27.81710781,27.77197185,169.8321756,189.4495218,191.7687807,193.2696177,27.59919863,27.53670094,186.4161776,204.6862905,289.9565181,290.1629779,26.91987296,26.85494694,199.8208778,219.404147,406.3329167,408.1267606,26.15848324,26.10872101,208.9904565,218.4737029,429.867249,426.5191147,25.22814185,25.14782495,212.19263,221.7003654,341.3251015,333.5573441,25.27025876,25.18526537,206.9323757,217.647571,442.1795788,442.6257545,25.57246935,25.49102526,212.840619,225.2962206,322.407441,324.3440644,25.98849526,25.90805961,207.6687641,219.0844332,147.2747216,144.5070423,26.65199817,26.60701742,200.4362762,217.2116769,42.90177279,42.87525151,26.58491972,26.57536227,170.2868793,190.5246326,18.6720403,15.91840152,6.887070099,4.937915696,0.0209809400259455,51.9274351317999,18.5550728771768,0.262135922330097,1,0.434648299643495,0.186929489207517,0.279570977246634,0.275846993480458,0.192380156075808,0.29649894846382,9.13,0.251688548536906
"LBR","Liberia","LBR.11_1","Montserrado",NA,NA,"County","County",30,"LR.MO",1140905.392,37.97970283,30.32758621,26.58952318,26.2855327,179.4807929,191.1304926,55.99980327,51.98275862,27.08540434,26.85983646,189.7578086,201.2745275,93.40774988,98.71551724,27.26075262,27.00062217,185.748985,200.3889574,156.9191799,154.9482759,27.39319399,27.0845538,187.9519189,205.9278281,350.5849186,291.4310345,27.04185273,26.86565919,215.3123622,220.5537909,790.8370247,595.112069,25.88958302,25.82151635,213.0837095,222.1961021,782.858764,603.0258621,24.80399343,24.7532483,196.6827615,224.7540703,495.0550648,464.7844828,24.65758838,24.53457918,191.7807136,221.8236,686.0916856,608.4310345,25.41453965,25.36999308,213.6557232,227.9613055,509.3989722,408.7931034,26.32250157,26.36622815,190.2921831,227.4199891,193.8257267,160.4482759,26.00775086,26.27977179,205.8797639,227.7591784,97.34295554,75.07758621,25.76178518,25.66612619,194.2020932,208.5140893,70.97590361,16.0457135,-10.54797868,6.541984368,0.0343166059466447,48.7774128962631,18.768674720452,0,1,0.882892014020862,0.148932715020482,0.795431243048774,0.16400640342562,0.723711340206186,0.196259665147712,29.3,0.395873532231365
