"GID_0","NAME_0","GID_1","NAME_1","NL_NAME_1","GID_2","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2","pop2015","prec_pop1","prec1","tmean_pop1","tmean1","ndvi_pop1","ndvi1","prec_pop2","prec2","tmean_pop2","tmean2","ndvi_pop2","ndvi2","prec_pop3","prec3","tmean_pop3","tmean3","ndvi_pop3","ndvi3","prec_pop4","prec4","tmean_pop4","tmean4","ndvi_pop4","ndvi4","prec_pop5","prec5","tmean_pop5","tmean5","ndvi_pop5","ndvi5","prec_pop6","prec6","tmean_pop6","tmean6","ndvi_pop6","ndvi6","prec_pop7","prec7","tmean_pop7","tmean7","ndvi_pop7","ndvi7","prec_pop8","prec8","tmean_pop8","tmean8","ndvi_pop8","ndvi8","prec_pop9","prec9","tmean_pop9","tmean9","ndvi_pop9","ndvi9","prec_pop10","prec10","tmean_pop10","tmean10","ndvi_pop10","ndvi10","prec_pop11","prec11","tmean_pop11","tmean11","ndvi_pop11","ndvi11","prec_pop12","prec12","tmean_pop12","tmean12","ndvi_pop12","ndvi12","elev","elev_pop","lon","lat","urban_prop","travel_time_popweighted","travel_time_unweighted","frontier_pct","trop_pct","forest_loss","mastomys_occur","mastomys_inf","imp_housing","crop_pct","bush_meat","poverty_pct","malaria_pfpr"
"GMB","Gambia","GMB.3_1","Maccarthy Island",NA,"GMB.3.6_1","Niamina West",NA,NA,"District","District",NA,"GM.MC.NW",872228.045959473,0,0,24.176667762826,24.1848570959909,110.341063367446,109.213644148875,0.181798652144056,0.285714285714286,26.0688498338853,26.0677144186837,106.051191251651,105.18950897172,0.0120861388389535,0.0714285714285714,28.1339958044043,28.1111432484218,95.973364694824,94.9820503433035,0.0120861388389535,0.0714285714285714,29.4339458314883,29.4028569630214,98.294124282034,97.7370347719158,4.46972245114228,4.64285714285714,30.0117783825532,29.9885713032314,100.784982560664,100.951035494746,66.9866230783207,67.4285714285714,29.113350346659,29.0982854025705,100.723105367239,101.0828034644,163.710775756555,163.571428571429,27.4312718001397,27.4517138344901,159.014496311109,151.373292682991,225.091851353939,224.571428571429,26.9469655381938,26.98971421378,179.498662800316,170.818939993661,173.352586212814,173.285714285714,27.1703565320719,27.2105714253017,193.89478356346,186.63692683844,49.2819577514819,49.7142857142857,27.7081959214867,27.7442857197353,189.829235321317,183.884656624742,5.02178071213583,5.14285714285714,26.4919088100994,26.5134284155709,178.441260357934,173.299129433881,0.450167762122166,0.5,24.1288994177144,24.1508568355015,144.180657282817,139.283050357742,19.18,19.3054024800311,-15.2596251450352,13.5714694966937,0,102.518832588255,104.27527291359,0,1,0.173817381738174,0.65487345457077,0.0469736091792583,0.134269324441751,0.711428571428571,0.00839238551755746,48.2,0.0329079180955887
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.5_1","Biu",NA,NA,"Local Authority","Local Authority",NA,NA,19080368.1376038,0,0,22.0131147743478,22.5070625046889,84.4181047399089,83.7353341438753,0.00072813997144828,0.00520833333333333,24.2189499067988,24.7571040987968,80.0343969545915,80.2052616417339,3.20268206450952,2.45833333333333,27.798945931728,28.4100207984447,75.0913373986553,75.7240936361276,21.4210056802977,18.5989583333333,29.7438816113378,30.4910624325275,74.4825391558787,75.8367841297642,74.8033854903247,69.3229166666667,29.1017560385518,29.9357916216056,78.7849073120421,80.6683449733551,109.278845858202,103.786458333333,26.8992158381637,27.6757708291213,108.300413704766,100.78853612508,203.960951711599,198.052083333333,24.9587393466423,25.6093958218892,141.588606257164,146.817976836138,241.433552404107,235.25,24.0700250005072,24.6507499217987,183.868319438994,181.815725524413,147.219501016786,140.375,24.6089077541275,25.2790833115578,189.259451570927,189.279629870795,34.4653485927366,31.234375,25.5380154284887,26.2244582474232,173.677446200538,169.552013310406,1,1,24.249416570277,24.8807708621025,124.593235809209,120.579480085544,0,0,22.1412935537608,22.6640833516916,96.7773212387855,96.3955794685194,545.19125,652.704930323826,12.1848934974654,10.7918766333894,0.00107779116211247,28.2122195671872,65.0322069220081,0,1,0.0208803998083111,0.623702012408863,0.473569428311153,0.0652621177373671,0.852535014005602,0.00208197150237134,39.5,0.291235042313125
"GMB","Gambia","GMB.3_1","Maccarthy Island",NA,"GMB.3.7_1","Niani",NA,NA,"District","District",NA,"GM.MC.NI",3224043.26547241,0,0,24.5389005301033,24.5119998931885,99.486324211676,99.2709664769896,1,1,26.7123678139477,26.6990000247955,93.8486652889571,93.8208468086257,0.0858230991280079,0.05,28.9166680451984,28.9214998245239,85.5888083064064,85.5073024424312,0.647014502510264,0.575,30.284007439349,30.3044999599457,87.3127471093465,87.1035603308979,5.88335556891177,5.8,30.9568411022217,30.9822999000549,88.2408959839987,87.9865606768724,77.1239627688778,76.95,29.6436077367686,29.6521000385284,90.4493061704366,89.299266376333,169.983357068709,169.4,27.6481169937994,27.6390001773834,116.979882196403,119.79020644155,218.099173262497,217.8,26.9953403380158,26.9907000541687,172.351840839591,174.113909919964,175.28589062044,175.125,27.0977156431163,27.0953004837036,195.598301963085,198.053820008965,56.2095938840438,56.325,27.7322238467834,27.7499999523163,199.698591673431,199.686358779177,4.16533923900934,4.075,26.7719199599754,26.7874000549316,170.995777033576,168.733721073974,1.00047543916119,1.025,24.5990041729721,24.5795998573303,130.814270802434,129.023458411239,28.6688,26.7516852809856,-14.8829652424108,13.6772549331183,0,150.063942358956,152.191695431774,0.5,1,0.0214274703252659,0.584148453438983,0.0458399131894112,0.127049981355667,0.713207547169811,0.0169288060860708,48.2,0.0281466495245695
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.6_1","Chibok",NA,NA,"Local Authority","Local Authority",NA,NA,8875793.17459106,0,0,22.8084137458789,22.8396853757708,85.0149516092147,84.878404269627,0,0,25.1883459532882,25.2108764434129,81.6767404496194,81.7117151153466,2,2,28.8636339059291,28.8850335110439,77.3337517018581,77.2104920237022,18.506515326895,18.4831460674157,31.1236372179998,31.1417527145214,77.2834467908298,77.4842757084922,72.3371682705816,72.1573033707865,30.4723121505335,30.4988314167837,79.7903927542251,80.4938572423281,108.531529137505,108.337078651685,28.2633518896933,28.2734381643574,96.6088123100176,100.209602340995,193.426529533436,193.438202247191,26.1776789994567,26.1975729010078,137.286555183439,138.678256665315,236.40291175957,236.348314606742,25.1827756946979,25.2011685532131,177.678702516016,179.363913702168,137.511294548418,137.52808988764,25.9273990632865,25.9318652420901,177.789718948702,179.285645619835,29.5132694539761,29.561797752809,26.8527954287053,26.8928539404708,166.103900884917,164.674637077545,1,1,25.2423164556606,25.2827413751838,121.359342689861,120.457551689587,0,0,23.0114826320528,23.0426517015093,97.7425358337248,97.5002219738316,459.532537313433,462.162302308472,12.8799271058345,10.8267441928966,0,55.2562887810968,62.078467894842,0,1,0.33208651813303,0.684624157053359,0.170034798852941,0.056897175942476,0.952088815789474,0.0786186381915791,39.5,0.248409801950822
"GMB","Gambia","GMB.3_1","Maccarthy Island",NA,"GMB.3.8_1","Nianija",NA,NA,"District","District",NA,"GM.MC.NJ",1173090.29595947,0,0,24.2154482718487,24.161647011252,99.9470377359034,102.630683843894,1,1,26.2474082864933,26.1719999874339,95.6409841190547,97.6473718326344,0.458721643632109,0.352941176470588,28.354766985821,28.2795292349423,85.3544564460178,86.4390830999248,0.125203234124855,0.0588235294117647,29.6603201126913,29.5830588621252,87.1535973506542,89.0919315901925,4.71992492304208,4.52941176470588,30.2902321663503,30.2171764373779,90.2155050690882,93.4767022051071,71.286994289756,70.6470588235294,29.2840888892055,29.2451765397016,90.7473982272452,94.5011619214911,150.891227474908,150.882352941176,27.5074736016944,27.5042354359346,101.249016640856,108.496641205966,209.627907057019,210.352941176471,27.067093462868,27.0785887101117,168.063836845637,164.430367895145,166.286127081492,166.470588235294,27.2057074327862,27.2261178633746,189.280827105108,182.680558416917,53.7197084561234,53.0588235294118,27.7496616180891,27.7649410472197,192.819564281564,187.780371342979,4.37029005626256,4.47058823529412,26.5796001969665,26.5651762345258,168.106899603886,167.878735821331,0.996037861758076,0.941176470588235,24.2250319027622,24.194117714377,123.35594617518,126.092658782366,16.344,14.241843219855,-15.093928254415,13.7197141509129,0,123.428037186238,127.931684544841,0,1,0.0308448815377738,0.587804444134235,0.0489875553175807,0.124254265179237,0.552236842105263,0.00260164454812184,48.2,0.026313138504823
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.7_1","Damboa",NA,NA,"Local Authority","Local Authority",NA,NA,36934863.9361877,0,0,22.7486164215399,22.7065124301543,86.6608148833056,86.4283236314581,0,0,25.1395437678631,25.0904792859206,83.7201991909923,83.5035862713181,1.31579070384596,1.3030303030303,28.9201749904481,28.9199229258808,78.712422972298,78.4813562462242,14.3439957065459,13.7162534435262,31.4868498948238,31.5080991434985,79.0028149105621,78.730776922512,60.623305374808,58.2754820936639,31.2252933962935,31.3012671615138,83.4413350123933,83.8620423564265,97.3063689689573,94.7548209366391,28.9596103117036,29.0584572248222,101.577713377109,100.460512457519,184.51270967903,183.217630853994,26.666393273135,26.7247823972676,169.775393894819,162.942670238648,225.373159163877,222.876033057851,25.5309395530214,25.566236968868,196.60025202175,196.639689816292,125.352538022913,123.619834710744,26.3113472608137,26.3456749456316,190.242800388948,193.911829219588,24.0748833840892,23.2479338842975,27.1947490329762,27.2518677356815,175.582262773042,173.608226960345,0.901875201879345,0.801652892561983,25.3091547642119,25.3337961780138,133.721749112153,132.97926160742,0,0,22.9654620857582,22.9324959316201,105.09220771434,105.832837381854,416.392631578947,412.637392040583,12.8370750355414,11.1272158997909,0.00019491910856994,57.3931226289919,79.4885564841689,0.0273972602739726,1,0.125228006173706,0.554825740321627,0.101378716950147,0.0594112901475097,0.792004310344828,0.00888378451743751,39.5,0.242439133548501
"GMB","Gambia","GMB.3_1","Maccarthy Island",NA,"GMB.3.9_1","Sami",NA,NA,"District","District",NA,"GM.MC.SM",2725167.56472778,0,0,24.4814091256353,24.4511429922921,98.8510814069682,98.9013953462472,0.724062902772137,0.714285714285714,26.8677362471279,26.836380867731,94.8353356160795,94.6747223123204,0.0424077732253068,0.0238095238095238,29.2539330077636,29.2283809298561,87.6008341713183,87.3064100587214,0.558700535988191,0.5,30.6782920312744,30.6620001111712,90.7783279507803,90.4662820419527,7.45218772994293,7.35714285714286,31.3791959651618,31.3628568649292,90.4389187567563,90.3488004967557,80.7742886657154,80.8809523809524,29.7386541346961,29.7110478083293,91.3486332116399,91.2193991621294,184.396452249481,183.52380952381,27.6667449357074,27.6313332603091,166.116012255869,163.005367022111,225.637845946777,225.452380952381,26.8775940880951,26.8548571722848,190.199456850262,189.183389502609,186.717176464983,186.880952380952,27.0148493914033,26.989904721578,210.974849847828,210.322833088967,60.3140301132981,60.2857142857143,27.7757621818377,27.7616189320882,210.209731822746,209.462612461756,4.14576943655998,4,26.8177677070888,26.7980952944074,172.243535627341,170.286622198299,1.1436294254537,1.19047619047619,24.608782351346,24.5729522250947,130.223012670243,129.385607750582,31.1184,27.0860290099895,-14.6177680271251,13.5594718885155,0,182.819158102068,185.960656681349,0,1,0.104361594933065,0.635821011331346,0.04537961156004,0.110816161803625,0.580235849056604,0.0168682991759852,48.2,0.0297660172261574
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.8_1","Dikwa",NA,NA,"Local Authority","Local Authority",NA,NA,12070787.103302,0,0,23.3859567810141,23.4805926746792,80.4662845004863,78.7365285181712,0,0,25.9778217233397,26.0587778444643,74.9897358436369,74.1126074487102,0,0,29.7532969690367,29.8215184211731,71.2901976844293,70.6687661954238,6.27750216803829,6.41666666666667,32.6785635193381,32.7091111783628,71.4773442689756,70.7522012935641,31.385030133303,31.9166666666667,32.4474353822585,32.4412596667254,71.2787809874098,70.5926965664318,59.3873329756084,60.1481481481481,30.4988105396152,30.4870369699266,78.4640455515286,82.143807825382,142.912441427772,143.972222222222,27.8462938400641,27.8162592958521,148.604458021461,141.203990502532,173.644955924949,174.907407407407,26.5040627900757,26.4945555969521,160.225814721298,159.305963592883,88.2140785868311,89.2592592592593,27.4391541161633,27.4461111139368,170.301198232852,169.711840260745,15.6339491332126,15.8796296296296,28.6788995135243,28.7629629594308,137.959597175282,132.50249898965,0,0,26.5857745190317,26.6942593080026,105.828698840342,99.3139707423814,0,0,23.8601706261759,23.9488148512664,89.2162662827254,85.2598445825996,296.712727272727,296.006796211462,14.1203032420338,11.914479500848,0.00046920821114369,85.0749380676876,88.817440150381,0,1,0.0100025322866548,0.289600687551087,0.0455739276547884,0.0446444941538104,0.781075129533679,0.00233524551884712,39.5,0.24600925894229
"GMB","Gambia","GMB.3_1","Maccarthy Island",NA,"GMB.3.10_1","Upper Saloum",NA,NA,"District","District",NA,"GM.MC.US",2706609.68811035,0,0,24.3700938336636,24.3337776749222,101.077446115388,101.128627569317,0.763143622086695,0.740740740740741,26.3464669876456,26.2976293917055,95.7464520300784,95.9707608748565,0.236471623078086,0.222222222222222,28.4698663413231,28.411259121365,86.089942470209,86.0720062856438,0,0,29.8423666326348,29.768148139671,87.4670598052535,87.895968680331,3.97034211766915,4,30.4443352566085,30.3825184857404,88.8474355802544,90.0771174569114,66.9890797773143,67.3333333333333,29.4143345810269,29.374814775255,86.2665621007874,88.3956708864309,146.30872188449,147.481481481481,27.5344201286936,27.5360002164487,137.207867139995,130.147305813444,209.076423321405,209.703703703704,26.9580930932054,26.9964444902208,180.406084152398,175.662425109191,164.718156378331,165.296296296296,27.1178766917343,27.1589631681089,195.775254181978,191.581586708208,50.6737053135376,50.8148148148148,27.7055687904032,27.7454813498038,195.7503415421,192.157640467694,4.73735498978757,4.7037037037037,26.5987078217003,26.6148148995859,167.936939453971,166.537847291675,0.944475339204232,0.962962962962963,24.2387914415051,24.2401481204563,123.750389452439,123.261738902205,23.6911111111111,27.3392172361786,-15.2016317908075,13.7373429120682,0,90.507538383998,95.0193757970427,0,1,0.0243718592964824,0.592035091585583,0.0459324717521667,0.150283406762516,0.754333333333333,0.00276838627178222,48.2,0.0311970899210257
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.9_1","Gubio",NA,NA,"Local Authority","Local Authority",NA,NA,18198368.4102173,0,0,22.9273487749653,22.9085368854087,77.6196373147428,77.2617202817203,0,0,25.3380305129598,25.330416032932,77.5450368037835,77.2353411295052,0,0,29.5695470164347,29.561637712005,73.7098743706604,73.4908859489588,3.36849471321027,3.26845637583893,32.7764830042933,32.7862015538568,72.803763555268,72.5930083327214,15.1715800178691,15.0335570469799,33.2336374064514,33.2497717838159,73.0539394417653,72.7994911012449,38.9466970619776,38.4697986577181,31.7740356373327,31.8085905113476,73.7307641491685,73.6484669408473,118.683512744986,118.087248322148,28.8792913172841,28.9138255535356,143.102081331266,140.427311000385,150.014150195982,149.348993288591,27.1541271152674,27.1930469410531,162.06594805911,162.93646616734,59.1677537036182,58.7315436241611,28.5146308866559,28.5561072714377,161.510735233851,161.465424874005,7.78620612750464,7.85234899328859,29.5528185332949,29.5762951870093,105.161234515691,105.61079193089,0,0,26.8699027377745,26.861717787365,85.9287587896824,85.7564258609835,0,0,23.6399489501458,23.6297451505725,80.0453261882466,79.812904097048,304.453103448276,305.076626571146,12.7949242171071,12.6635523483077,0.0005020920502092,51.6565167328365,55.2761220602432,0.933333333333333,1,0,0.239630125891203,0.0457646362483501,0.0496362649418157,0.625876865671642,0.00352927761462828,39.5,0.256812621550313
"GMB","Gambia","GMB.4_1","North Bank",NA,"GMB.4.1_1","Central Baddibu",NA,NA,"District","District",NA,"GM.NB.CB",2024827.29016113,0,0,24.4257237786158,24.2611735534668,98.5509104265705,104.631539488586,0,0,26.0977955754043,25.8985556030273,96.0907871908086,102.728266470836,0,0,27.7906701909788,27.5560690307617,90.4893236693065,95.5364593974671,0,0,28.882170479777,28.5904801940918,87.5881429348049,92.1809025694403,2.72364817507357,2.64,29.5809913775911,29.2806732940674,86.2655126677613,90.9854826601624,59.1366566090133,58.84,29.1430155635968,28.9182555389404,82.1269272461686,87.1577168338787,168.07926889701,169.52,27.8207158759064,27.7475131225586,151.697046820621,138.496353788898,262.323621540218,264.8,27.2104565818612,27.1668334197998,167.747887217962,164.305865681835,185.3778542075,186.6,27.3387005870483,27.3250798034668,185.162363384133,178.473829650491,54.9005118675438,55.8,27.9722349043596,27.9159422302246,193.809651914292,189.400822949108,4.25230618743574,4.4,26.7660069626375,26.673913192749,169.679799265655,170.661577309112,1,1,24.3337955583113,24.231319732666,129.032907212614,134.679380360225,15.444,21.2818832564818,-15.9244253485453,13.518744794474,0,57.7035872729949,55.9839928050253,0,1,0.110481586402266,0.433716628286574,0.0631950381729338,0.152000847187909,0.496574074074074,0.0528709534555674,15.5,0.0275414867157286
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.10_1","Guzamala",NA,NA,"Local Authority","Local Authority",NA,NA,12237641.2024536,0,0,22.5752337345142,22.570253627401,74.6601784126589,74.0190171072146,0,0,25.2199305014837,25.2156619354033,74.4757015836785,73.8619254239069,0,0,29.3523853159438,29.3582812967435,71.0299873030141,70.5336007835655,2.42366066122749,2.33098591549296,32.7644848147889,32.7716620001994,69.9615478042783,69.4812395676196,13.0726696127201,12.5633802816901,33.2489431139358,33.2775493406914,70.5729365264734,70.0157200689706,33.3933117036363,32.7183098591549,32.1113112000095,32.1512676024101,69.657097524545,69.3219625090966,110.345514770523,109.507042253521,29.253163029663,29.2741127685762,115.528243562172,117.564832535236,141.091847137676,140.316901408451,27.5718708870099,27.5897181067668,141.547346061186,145.791050653879,55.8422226935451,54.6760563380282,28.9403804641757,28.9807324073684,149.717151605709,151.583643674757,8.40398046702902,8.14788732394366,29.7740641158291,29.8128447734134,107.926787114747,106.876900417464,0,0,26.5990302722486,26.633183425581,83.8744828335323,83.5320756912317,0,0,23.3678683285513,23.3761403527058,77.9827464576203,77.5988513084238,294.902654867257,294.230697076494,13.2731910009282,12.8765212245166,0.00199058993847267,53.2323452144146,63.1027473200232,0.96551724137931,1,0.00016290359365327,0.223831249926335,0.0457646362483501,0.0508052429014986,0.442275510204082,0.00367053770293881,39.5,0.268035779080608
"GMB","Gambia","GMB.4_1","North Bank",NA,"GMB.4.2_1","Jokadu",NA,NA,"District","District",NA,"GM.NB.JO",2523312.58662415,0.504975549226932,0.428571428571429,24.4771160591207,24.3538036346436,100.943886222741,106.043658350576,0,0,26.0986236868172,25.963089125497,96.5170576182605,101.03203381202,0,0,27.6690977500499,27.5037409237453,91.6605169316984,94.8809545303893,0,0,28.5148612911766,28.2897411073957,87.9548702466077,91.5202855681155,2.2815541307932,2.03571428571429,29.2414103375696,29.0006873948233,87.690122817785,91.5505680939346,52.7063050833346,52.2857142857143,28.956158984901,28.7984821455819,84.8260679504172,88.8202325170351,167.739141299574,170.5,27.9092889909707,27.8645535196577,153.149209908428,138.73761382977,283.386469623483,287.142857142857,27.2115457622864,27.1825535637992,172.553192651607,173.017914014114,201.680914765076,203.392857142857,27.351015566966,27.3250444275992,179.82461577053,179.222381419203,57.6307560902313,58.6785714285714,27.9261536066225,27.8921247891017,186.290795836135,185.29104233513,3.32083202655523,3.39285714285714,26.8483545608728,26.783607346671,171.823560517353,173.304095460124,0.999660463455666,0.964285714285714,24.6052467518703,24.5204107420785,130.563646166691,135.443102351459,16.8153846153846,22.5867582693372,-16.1886681427228,13.5245164132526,0,82.8507885130948,81.6115326518639,0,1,0.174726989079563,0.506564456224442,0.063341873511672,0.139222075541814,0.590948275862069,0.0369043194999297,15.5,0.0323637560276048
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.11_1","Gwoza",NA,NA,"Local Authority","Local Authority",NA,NA,28444734.628479,0,0,23.1783363393174,23.1843404837534,89.4292316943814,90.0818240637916,0.0948893653035581,0.0780141843971631,25.4858730501333,25.5263830685446,83.9567151739889,84.2473528972102,1.12456112241368,1.15602836879433,28.8934402922522,29.0131346790503,78.8974792385883,78.7491739571903,13.6394651577247,13.2056737588652,31.2852074002917,31.4850777970984,79.2192170718203,79.1147425522684,60.2733615838769,58.6808510638298,30.5168638851629,30.8142694378576,81.1411473976053,81.5902082580143,98.8213582925399,96.7801418439716,28.3739356017516,28.6420424576347,114.241758610441,110.642558913782,182.985662847138,180.957446808511,26.2167493976136,26.4432624113475,164.152847483867,169.321069155303,228.665839370173,225.574468085106,25.2286356560152,25.4126807408975,192.819411710832,193.768300106309,123.219521150964,121.397163120567,25.9883482356434,26.1716879986702,184.215002774676,186.211906936982,23.2901960070774,22.7872340425532,27.2260169222418,27.3503829333799,169.636998194032,172.103343853438,0.994794288747344,0.964539007092199,25.6963607105646,25.7541842223905,127.670764230138,129.96162512524,0,0,23.4237495359059,23.4426381943074,101.52926169013,103.127865843461,401.803130434783,424.240167850337,13.6461125826094,11.1889207033716,0.0009621271757194,39.1876035829921,58.046259912014,0,1,0.0286739479399452,0.468313413113356,0.0572612965013832,0.0829160429670342,0.67806420233463,0.00299065327873967,39.5,0.206623463915742
"GMB","Gambia","GMB.4_1","North Bank",NA,"GMB.4.3_1","Lower Baddibu",NA,NA,"District","District",NA,"GM.NB.LB",1980322.60968018,0,0,24.2889961267198,24.1975989622228,111.166828606637,112.177323805039,0,0,25.8557669678908,25.7630883385153,106.376594304181,107.793930756153,0,0,27.4280301347394,27.3231203415815,99.3633262443116,100.396788901128,0,0,28.3086295225687,28.1788262759938,96.441338940996,97.0351402739998,2.41393649633972,2.35294117647059,29.0181442012181,28.8873182184556,96.3006025444586,97.0931173809965,56.3719575779235,55.9411764705882,28.781634564579,28.6814413631664,94.2077682316081,94.9150087365679,173.363145854043,174.176470588235,27.9026282861926,27.8347755880917,117.011818126548,117.863939117945,277.026395289722,278.117647058824,27.3007965466362,27.2457057728487,162.858489597977,164.340531834861,196.279766442136,196.764705882353,27.4537705355977,27.4121175653794,178.271638117983,176.754251255091,57.9014574111585,58.2941176470588,27.9863165265844,27.958013197955,181.486670906543,181.650277212014,3.94490363163505,3.88235294117647,26.7810067676656,26.7414118822883,173.057587507928,173.76908774243,1,1,24.3938805878384,24.3409841200885,139.12899201215,140.487595375176,13.0311111111111,14.03854806217,-16.0561764356267,13.5100656659927,0.00638977635782748,64.5411431511589,66.0788089779234,0,1,0.118983442433577,0.491747949804579,0.0698528082243034,0.155814245343208,0.532375,0.0189753814289967,15.5,0.0294956466449159
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.12_1","Hawul",NA,NA,"Local Authority","Local Authority",NA,NA,18974594.8047485,0,0,22.7501483060482,23.2167874734233,86.0861855478953,86.1676864202686,0.0462361927350029,0.031496062992126,25.0069168327845,25.5279999079667,81.7433384813398,82.4213902959221,3.57453072563658,3.2755905511811,28.4753594645546,29.004629931112,76.2980372136495,77.102883409287,24.3068307678649,24.2047244094488,30.2307164053231,30.7532913778711,76.1530941609226,77.5667927794041,82.3629295374459,83.0708661417323,29.3703241366206,29.8300786957027,81.0618205268486,83.697514467074,115.273418976769,115.55905511811,27.1754798522801,27.6022992622195,124.218757316189,133.453447886752,205.257779092668,203.133858267717,25.3082025943105,25.7243464162031,150.809007508942,158.47898435579,243.087440396625,241.228346456693,24.4232869057095,24.8291969749871,183.371619310931,185.782260253486,154.690400030937,154.448818897638,24.9242515020324,25.3670234980546,189.767713224555,188.365302713298,38.0319540147582,38.0787401574803,25.9283553762034,26.3951495613639,178.100287266282,176.402698798532,1.03261626893375,1.03149606299213,24.8600882745903,25.3558425152396,126.209408521153,124.889970538852,0,0,22.8491660884146,23.3252913557638,98.4449163079914,98.3218946657802,482.363265306122,570.865557003567,12.3720391409559,10.4571435732762,0.00101522842639594,34.7282914878193,58.5568023444997,0.111111111111111,1,0.0701023391812865,0.686270590277686,0.239274732552577,0.102982010966853,0.8546,0.00987890221532089,39.5,0.264172849843377
"GMB","Gambia","GMB.4_1","North Bank",NA,"GMB.4.4_1","Lower Nuimi",NA,NA,"District","District",NA,"GM.NB.LN",5414296.82841253,0.960491769528714,0.931034482758621,24.3294754508754,24.2688070494553,126.271305869437,144.73957853531,0.36941717386887,0.344827586206897,25.8277570962884,25.7430942140777,120.607718059353,139.866282874471,0,0,27.1670941765997,27.0676533929233,116.290805061799,136.267011653027,0,0,27.6715878596403,27.5450531532025,113.145318721059,133.546637552664,1.9010613050338,1.79310344827586,28.3741877849446,28.2471310845737,113.030375423044,133.536367241609,49.0319136735843,48.7241379310345,28.5248573779726,28.4325956147293,112.883670328259,133.570310941127,177.146354519437,176.310344827586,27.8048337710457,27.7617156587798,150.447359497358,164.765288926461,303.710908570233,302.48275862069,27.0547578635321,27.0335699278733,180.355513863581,193.430362547284,212.706153463237,212.344827586207,27.2024711443599,27.1924311539222,192.344932514011,203.566698321094,61.3526590627849,60.8275862068966,27.7667951983932,27.7518945891282,195.62123412122,205.231943280672,3.09114855780853,3.13793103448276,26.7503138001195,26.7167713559907,184.889841128292,195.63151011448,1,1,24.6522453899413,24.617517931708,151.31542475654,166.674854410975,24.4088888888889,25.7632225706341,-16.4209392999325,13.5224889825773,0,49.0250247628298,45.5486076052261,0.25,1,0.447948916408669,0.503595476703984,0.0683460432503905,0.210313664542304,0.780853658536585,0.231962697207928,15.5,0.0370882557410943
"NGA","Nigeria","NGA.8_1","Borno",NA,"NGA.8.13_1","Jere",NA,NA,"Local Authority","Local Authority",NA,NA,14926491.6688232,0,0,22.9451625677253,22.8705847520095,79.9586424040467,81.6133629651229,0,0,25.344185179977,25.2961846571702,77.1757830303084,78.5197613203903,0.0500260359029666,0.123076923076923,29.3451371200671,29.3208617577186,74.1629035794951,75.045796988939,7.22006008679902,6.53846153846154,32.3892262533478,32.4014767866868,72.5285876600461,73.2318445912605,33.6037750062325,31.9846153846154,32.5453010448782,32.5567386040321,71.3153715427999,72.6484220351307,67.4125292308529,65.0153846153846,30.5888215146233,30.6328000288743,71.2282869923636,73.5013320450283,153.877592805805,150.738461538462,28.109822714996,28.0464000115028,110.429902578334,128.350295183883,184.15440912963,180.8,26.8269768937419,26.7062769669753,127.115753269683,143.635009117962,95.5620899175947,91.5230769230769,27.8689850175985,27.7761845808763,135.276396344995,149.951271270848,13.2068680645702,12.2769230769231,28.5971948916529,28.5232614663931,126.38428584507,135.881298548097,0,0,26.1004782549771,26.0369846637432,98.5663642678575,108.259769457921,0,0,23.3499425251179,23.3052924522987,84.3038087162298,88.7466983060236,313.228292682927,322.80786910289,13.250515682379,11.9022930040452,0.00048053820278712,7.6911711845106,22.3593175456625,0.272727272727273,1,0.032987012987013,0.577776922119988,0.0454669924521888,0.109666555237613,0.806090425531915,0.005160409682007,39.5,0.192554756999016
